序號,答案
20240127144001,19.332836151123047
20240127145001,19.332836151123047
20240127150001,19.332836151123047
20240127151001,19.332836151123047
20240127152001,12.623258590698242
20240127153001,6.521045207977295
20240127154001,6.521045207977295
20240127155001,6.521045207977295
20240127160001,6.521045207977295
20240127161001,6.521045207977295
20240127162001,6.521045207977295
20240127163001,6.521045207977295
20240127164001,6.521045207977295
20240127165001,6.521045207977295
20240128090001,53.642940521240234
20240128091001,67.68766021728516
20240128092001,53.642940521240234
20240128093001,53.121665954589844
20240128094001,38.53833770751953
20240128095001,67.1663818359375
20240128100001,234.94297790527344
20240128101001,234.94297790527344
20240128102001,234.94297790527344
20240128103001,234.94297790527344
20240128104001,264.7598571777344
20240128105001,235.75682067871094
20240128110001,258.6519775390625
20240128111001,213.0638427734375
20240128112001,235.46424865722656
20240128113001,109.5009765625
20240128114001,83.16353607177734
20240128115001,110.34782409667969
20240128120001,109.5009765625
20240128121001,206.461181640625
20240128122001,295.7592468261719
20240128123001,425.0134582519531
20240128124001,531.4505004882812
20240128125001,542.632568359375
20240128130001,543.15380859375
20240128131001,567.29833984375
20240128132001,439.140380859375
20240128133001,409.323486328125
20240128134001,330.659423828125
20240128135001,197.5801544189453
20240128140001,59.19219207763672
20240128141001,67.68766021728516
20240128142001,51.377830505371094
20240128143001,36.347023010253906
20240128144001,19.332836151123047
20240128145001,19.85411262512207
20240128150001,19.85411262512207
20240128151001,19.332836151123047
20240128152001,12.623258590698242
20240128153001,6.521045207977295
20240128154001,6.521045207977295
20240128155001,6.521045207977295
20240128160001,6.521045207977295
20240128161001,6.521045207977295
20240128162001,6.521045207977295
20240128163001,6.521045207977295
20240128164001,6.521045207977295
20240128165001,6.521045207977295
20240203090001,164.87759399414062
20240203091001,167.7146453857422
20240203092001,180.35507202148438
20240203093001,150.71041870117188
20240203094001,500.8542785644531
20240203095001,539.7388305664062
20240203100001,973.8308715820312
20240203101001,773.59228515625
20240203102001,821.52392578125
20240203103001,1001.6673583984375
20240203104001,976.7239990234375
20240203105001,976.7239990234375
20240203110001,972.0756225585938
20240203111001,823.9242553710938
20240203112001,818.5636596679688
20240203113001,578.3345947265625
20240203114001,336.91485595703125
20240203115001,658.014404296875
20240203120001,477.23004150390625
20240203121001,195.01573181152344
20240203122001,517.8795166015625
20240203123001,525.6377563476562
20240203124001,176.55276489257812
20240203125001,121.88400268554688
20240203130001,88.857177734375
20240203131001,494.4432373046875
20240203132001,58.136356353759766
20240203133001,47.93519592285156
20240203134001,65.72990417480469
20240203135001,60.774688720703125
20240203140001,60.774688720703125
20240203141001,47.93519592285156
20240203142001,47.93519592285156
20240203143001,31.442276000976562
20240203144001,24.732702255249023
20240203145001,31.442276000976562
20240203150001,31.442276000976562
20240203151001,31.442276000976562
20240203152001,24.732702255249023
20240203153001,24.732702255249023
20240203154001,24.732702255249023
20240203155001,24.732702255249023
20240203160001,18.630481719970703
20240203161001,20.942846298217773
20240203162001,20.942846298217773
20240203163001,18.630481719970703
20240203164001,18.630481719970703
20240203165001,18.630481719970703
20240204090001,102.90190124511719
20240204091001,141.96348571777344
20240204092001,324.3589782714844
20240204093001,261.31610107421875
20240204094001,500.8542785644531
20240204095001,582.6926879882812
20240204100001,973.8308715820312
20240204101001,770.6991577148438
20240204102001,821.52392578125
20240204103001,1001.6673583984375
20240204104001,1105.9459228515625
20240204105001,1012.303955078125
20240204110001,1017.0470581054688
20240204111001,986.7532958984375
20240204112001,880.9793701171875
20240204113001,556.8854370117188
20240204114001,336.91485595703125
20240204115001,349.65045166015625
20240204120001,279.4815368652344
20240204121001,550.4631958007812
20240204122001,508.4880065917969
20240204123001,559.8546752929688
20240204124001,121.88400268554688
20240204125001,66.22274780273438
20240204130001,85.14204406738281
20240204131001,85.14204406738281
20240204132001,21.394390106201172
20240204133001,52.890419006347656
20240204134001,65.72990417480469
20240204135001,65.72990417480469
20240204140001,52.890419006347656
20240204141001,47.93519592285156
20240204142001,47.93519592285156
20240204143001,24.732702255249023
20240204144001,18.630481719970703
20240204145001,31.442276000976562
20240204150001,24.732702255249023
20240204151001,31.442276000976562
20240204152001,18.630481719970703
20240204153001,18.630481719970703
20240204154001,18.630481719970703
20240204155001,18.630481719970703
20240204160001,18.630481719970703
20240204161001,18.630481719970703
20240204162001,18.630481719970703
20240204163001,18.630481719970703
20240204164001,18.630481719970703
20240204165001,18.630481719970703
20240209090001,91.32278442382812
20240209091001,210.1793975830078
20240209092001,292.3964538574219
20240209093001,292.3964538574219
20240209094001,482.4321594238281
20240209095001,821.0311279296875
20240209100001,995.6116333007812
20240209101001,1111.180908203125
20240209102001,1010.3118896484375
20240209103001,1010.3118896484375
20240209104001,1012.7528076171875
20240209105001,1012.260009765625
20240209110001,969.8432006835938
20240209111001,995.6116333007812
20240209112001,1012.7528076171875
20240209113001,583.3876953125
20240209114001,1011.9288330078125
20240209115001,1014.8218994140625
20240209120001,999.26708984375
20240209121001,973.8308715820312
20240209122001,969.1824951171875
20240209123001,974.3236694335938
20240209124001,954.5198974609375
20240209125001,954.5198974609375
20240209130001,564.2705688476562
20240209131001,292.3964538574219
20240209132001,174.68829345703125
20240209133001,281.202880859375
20240209134001,210.1793975830078
20240209135001,210.1793975830078
20240209140001,91.32278442382812
20240209141001,60.774688720703125
20240209142001,91.32278442382812
20240209143001,60.774688720703125
20240209144001,60.774688720703125
20240209145001,47.93519592285156
20240209150001,47.93519592285156
20240209151001,31.442276000976562
20240209152001,31.442276000976562
20240209153001,31.442276000976562
20240209154001,31.442276000976562
20240209155001,31.442276000976562
20240209160001,24.732702255249023
20240209161001,24.732702255249023
20240209162001,24.732702255249023
20240209163001,24.732702255249023
20240209164001,18.630481719970703
20240209165001,18.630481719970703
20240210090001,91.32278442382812
20240210091001,210.1793975830078
20240210092001,292.3964538574219
20240210093001,292.3964538574219
20240210094001,457.69818115234375
20240210095001,774.5462646484375
20240210100001,969.5120849609375
20240210101001,1068.8753662109375
20240210102001,967.8951416015625
20240210103001,967.8951416015625
20240210104001,969.8432006835938
20240210105001,969.8432006835938
20240210110001,969.8432006835938
20240210111001,969.5120849609375
20240210112001,969.8432006835938
20240210113001,539.7388305664062
20240210114001,969.5120849609375
20240210115001,969.5120849609375
20240210120001,956.3574829101562
20240210121001,927.3460083007812
20240210122001,922.6976318359375
20240210123001,927.3460083007812
20240210124001,908.0350341796875
20240210125001,908.0350341796875
20240210130001,539.53662109375
20240210131001,292.3964538574219
20240210132001,154.54627990722656
20240210133001,281.202880859375
20240210134001,210.1793975830078
20240210135001,210.1793975830078
20240210140001,91.32278442382812
20240210141001,60.774688720703125
20240210142001,91.32278442382812
20240210143001,60.774688720703125
20240210144001,60.774688720703125
20240210145001,47.93519592285156
20240210150001,47.93519592285156
20240210151001,31.442276000976562
20240210152001,31.442276000976562
20240210153001,31.442276000976562
20240210154001,31.442276000976562
20240210155001,31.442276000976562
20240210160001,24.732702255249023
20240210161001,24.732702255249023
20240210162001,24.732702255249023
20240210163001,24.732702255249023
20240210164001,18.630481719970703
20240210165001,18.630481719970703
20240214090001,1332.77685546875
20240214091001,1333.00244140625
20240214092001,1428.8583984375
20240214093001,1428.8583984375
20240214094001,1537.334716796875
20240214095001,1539.755615234375
20240214100001,1566.50244140625
20240214101001,1570.169921875
20240214102001,1549.34912109375
20240214103001,1549.34912109375
20240214104001,1549.34912109375
20240214105001,1549.34912109375
20240214110001,1549.34912109375
20240214111001,1559.172119140625
20240214112001,1602.2645263671875
20240214113001,1539.755615234375
20240214114001,1539.755615234375
20240214115001,1593.9061279296875
20240214120001,1346.311767578125
20240214121001,1346.311767578125
20240214122001,1335.9376220703125
20240214123001,1431.7935791015625
20240214124001,1159.6776123046875
20240214125001,1067.7625732421875
20240214130001,1428.8583984375
20240214131001,1532.4825439453125
20240214132001,1258.39208984375
20240214133001,1422.0101318359375
20240214134001,1424.4310302734375
20240214135001,1259.2879638671875
20240214140001,1145.907958984375
20240214141001,934.2488403320312
20240214142001,173.3060302734375
20240214143001,143.4949188232422
20240214144001,101.5196533203125
20240214145001,64.34766387939453
20240214150001,50.14054870605469
20240214151001,31.456314086914062
20240214152001,31.456314086914062
20240214153001,143.54141235351562
20240214154001,143.54141235351562
20240214155001,107.17230224609375
20240214160001,24.158964157104492
20240214161001,43.95886993408203
20240214162001,26.40772247314453
20240214163001,26.40772247314453
20240214164001,20.369108200073242
20240214165001,15.57142162322998
20240216090001,774.5462646484375
20240216091001,956.3574829101562
20240216092001,965.9086303710938
20240216093001,967.8951416015625
20240216094001,1068.8753662109375
20240216095001,1201.523681640625
20240216100001,1211.8978271484375
20240216101001,1297.379638671875
20240216102001,1211.8978271484375
20240216103001,1254.203369140625
20240216104001,1211.8978271484375
20240216105001,1237.88623046875
20240216110001,1211.8978271484375
20240216111001,1211.8978271484375
20240216112001,1236.6318359375
20240216113001,1141.599853515625
20240216114001,1043.5762939453125
20240216115001,1010.8046875
20240216120001,1001.6673583984375
20240216121001,974.3236694335938
20240216122001,969.67529296875
20240216123001,1010.8046875
20240216124001,1012.7528076171875
20240216125001,974.3236694335938
20240216130001,969.67529296875
20240216131001,969.67529296875
20240216132001,582.6926879882812
20240216133001,583.1854858398438
20240216134001,502.2165832519531
20240216135001,336.91485595703125
20240216140001,261.31610107421875
20240216141001,174.68829345703125
20240216142001,65.72990417480469
20240216143001,34.206199645996094
20240216144001,34.206199645996094
20240216145001,65.72990417480469
20240216150001,47.93519592285156
20240216151001,31.442276000976562
20240216152001,31.442276000976562
20240216153001,24.732702255249023
20240216154001,24.732702255249023
20240216155001,24.732702255249023
20240216160001,18.630481719970703
20240216161001,18.630481719970703
20240216162001,18.630481719970703
20240216163001,18.630481719970703
20240216164001,18.630481719970703
20240216165001,18.630481719970703
20240217090001,1139.5533447265625
20240217091001,1017.0816040039062
20240217092001,1117.7950439453125
20240217093001,1130.3929443359375
20240217094001,1137.3084716796875
20240217095001,1326.5146484375
20240217100001,1452.9459228515625
20240217101001,1519.8726806640625
20240217102001,1411.9964599609375
20240217103001,1411.5419921875
20240217104001,1452.9459228515625
20240217105001,1411.9964599609375
20240217110001,1411.9964599609375
20240217111001,1452.9459228515625
20240217112001,1452.9459228515625
20240217113001,1356.74609375
20240217114001,1140.070556640625
20240217115001,1140.070556640625
20240217120001,1143.9451904296875
20240217121001,1103.339599609375
20240217122001,1114.461669921875
20240217123001,760.4342651367188
20240217124001,1031.1409912109375
20240217125001,999.26708984375
20240217130001,974.3236694335938
20240217131001,990.8849487304688
20240217132001,819.455078125
20240217133001,489.2334289550781
20240217134001,500.8542785644531
20240217135001,335.55255126953125
20240217140001,209.73312377929688
20240217141001,154.54627990722656
20240217142001,83.90196228027344
20240217143001,52.890419006347656
20240217144001,34.206199645996094
20240217145001,65.72990417480469
20240217150001,65.72990417480469
20240217151001,50.69910430908203
20240217152001,34.206199645996094
20240217153001,34.206199645996094
20240217154001,34.206199645996094
20240217155001,27.71837043762207
20240217160001,32.80775833129883
20240217161001,31.442276000976562
20240217162001,27.71837043762207
20240217163001,27.71837043762207
20240217164001,31.456314086914062
20240217165001,24.746736526489258
20240217090002,1053.2071533203125
20240217091002,584.367431640625
20240217092002,584.02294921875
20240217093002,1159.489013671875
20240217094002,1394.98388671875
20240217095002,1638.04638671875
20240217100002,1638.04638671875
20240217101002,1830.0076904296875
20240217102002,1638.04638671875
20240217103002,1582.365234375
20240217104002,1833.6954345703125
20240217105002,1696.2591552734375
20240217110002,1836.7156982421875
20240217111002,1762.69140625
20240217112002,1836.7156982421875
20240217113002,1631.2569580078125
20240217114002,1705.3970947265625
20240217115002,1761.51171875
20240217120002,2047.2767333984375
20240217121002,1778.644775390625
20240217122002,1589.0274658203125
20240217123002,1429.7913818359375
20240217124002,1369.883056640625
20240217125002,915.9122924804688
20240217130002,450.0587463378906
20240217131002,1395.0096435546875
20240217132002,985.093017578125
20240217133002,254.4070281982422
20240217134002,139.51942443847656
20240217135002,298.4149169921875
20240217140002,170.52993774414062
20240217141002,102.60340881347656
20240217142002,111.44654083251953
20240217143002,175.886962890625
20240217144002,151.4014434814453
20240217145002,123.13214111328125
20240217150002,123.13214111328125
20240217151002,56.36513137817383
20240217152002,219.38119506835938
20240217153002,55.24327850341797
20240217154002,216.6937255859375
20240217155002,35.25846481323242
20240217160002,50.577552795410156
20240217161002,29.77716827392578
20240217162002,15.917777061462402
20240217163002,15.917777061462402
20240217164002,15.917777061462402
20240217165002,15.917777061462402
20240228090002,565.1550903320312
20240228091002,615.6625366210938
20240228092002,527.3768310546875
20240228093002,565.649658203125
20240228094002,565.649658203125
20240228095002,783.3480834960938
20240228100002,681.3781127929688
20240228101002,622.3402709960938
20240228102002,1116.6644287109375
20240228103002,1150.7794189453125
20240228104002,1261.1439208984375
20240228105002,1252.91796875
20240228110002,1234.96923828125
20240228111002,1234.96923828125
20240228112002,991.9942626953125
20240228113002,979.2344360351562
20240228114002,980.2720336914062
20240228115002,1253.95556640625
20240228120002,1253.95556640625
20240228121002,697.531005859375
20240228122002,697.531005859375
20240228123002,695.364990234375
20240228124002,696.5140991210938
20240228125002,631.816162109375
20240228130002,501.8816833496094
20240228131002,499.7156677246094
20240228132002,354.9377136230469
20240228133002,343.0758972167969
20240228134002,139.55996704101562
20240228135002,99.41509246826172
20240228140002,112.52986907958984
20240228141002,103.15203094482422
20240228142002,113.14019012451172
20240228143002,89.42693328857422
20240228144002,103.15203094482422
20240228145002,89.42693328857422
20240228150002,89.42693328857422
20240228151002,42.91643142700195
20240228152002,40.19169616699219
20240228153002,40.19169616699219
20240228154002,27.812158584594727
20240228155002,27.812158584594727
20240228160002,18.583215713500977
20240228161002,18.583215713500977
20240228162002,15.251246452331543
20240228163002,15.251246452331543
20240228164002,15.251246452331543
20240228165002,15.251246452331543
20240304090002,1092.2076416015625
20240304091002,1206.82470703125
20240304092002,1301.404296875
20240304093002,1437.6986083984375
20240304094002,1479.1822509765625
20240304095002,1301.404296875
20240304100002,1438.676513671875
20240304101002,1458.16796875
20240304102002,1459.2117919921875
20240304103002,1458.16796875
20240304104002,1080.6998291015625
20240304105002,930.4579467773438
20240304110002,928.4362182617188
20240304111002,969.9197387695312
20240304112002,1320.596435546875
20240304113002,910.8818969726562
20240304114002,1498.8304443359375
20240304115002,1479.1822509765625
20240304120002,1498.8304443359375
20240304121002,936.4443969726562
20240304122002,936.4443969726562
20240304123002,1113.939697265625
20240304124002,1113.939697265625
20240304125002,868.0478515625
20240304130002,1484.6544189453125
20240304131002,1484.6544189453125
20240304132002,1484.30224609375
20240304133002,823.7265625
20240304134002,328.6832275390625
20240304135002,686.3960571289062
20240304140002,1073.4339599609375
20240304141002,564.5210571289062
20240304142002,564.5210571289062
20240304143002,572.0360717773438
20240304144002,564.5210571289062
20240304145002,220.6084747314453
20240304150002,452.0022277832031
20240304151002,502.38470458984375
20240304152002,133.4580078125
20240304153002,97.534423828125
20240304154002,63.791141510009766
20240304155002,41.998199462890625
20240304160002,25.3652286529541
20240304161002,25.3652286529541
20240304162002,22.05791664123535
20240304163002,43.850852966308594
20240304164002,11.727873802185059
20240304165002,14.3155517578125
20240316090002,544.95849609375
20240316091002,504.5226135253906
20240316092002,544.95849609375
20240316093002,544.95849609375
20240316094002,477.7790832519531
20240316095002,454.6986083984375
20240316100002,495.13446044921875
20240316101002,566.8512573242188
20240316102002,616.956298828125
20240316103002,616.956298828125
20240316104002,616.956298828125
20240316105002,515.0501098632812
20240316110002,475.65179443359375
20240316111002,477.7790832519531
20240316112002,505.5601806640625
20240316113002,358.89385986328125
20240316114002,136.82505798339844
20240316115002,196.74270629882812
20240316120002,196.74270629882812
20240316121002,136.82505798339844
20240316122002,54.7781982421875
20240316123002,114.69587707519531
20240316124002,114.69587707519531
20240316125002,136.82505798339844
20240316130002,196.74270629882812
20240316131002,195.70513916015625
20240316132002,136.82505798339844
20240316133002,52.61219024658203
20240316134002,136.82505798339844
20240316135002,52.61219024658203
20240316140002,52.61219024658203
20240316141002,99.41509246826172
20240316142002,112.52986907958984
20240316143002,41.13551330566406
20240316144002,48.59217071533203
20240316145002,41.13551330566406
20240316150002,48.59217071533203
20240316151002,41.13551330566406
20240316152002,52.61219024658203
20240316153002,48.59217071533203
20240316154002,52.61219024658203
20240316155002,41.13551330566406
20240316160002,38.41078186035156
20240316161002,36.52655029296875
20240316162002,29.37851333618164
20240316163002,20.149572372436523
20240316164002,20.149572372436523
20240316165002,20.149572372436523
20240317090002,687.3892211914062
20240317091002,592.0454711914062
20240317092002,812.8388061523438
20240317093002,812.8388061523438
20240317094002,704.1729125976562
20240317095002,677.570068359375
20240317100002,682.1299438476562
20240317101002,697.4857177734375
20240317102002,851.4589233398438
20240317103002,859.3477783203125
20240317104002,859.3477783203125
20240317105002,709.9344482421875
20240317110002,697.4857177734375
20240317111002,714.3164672851562
20240317112002,826.5643310546875
20240317113002,438.012451171875
20240317114002,218.23350524902344
20240317115002,199.8662872314453
20240317120002,199.8662872314453
20240317121002,99.01305389404297
20240317122002,94.03755187988281
20240317123002,183.3428955078125
20240317124002,143.12649536132812
20240317125002,66.5158920288086
20240317130002,126.43355560302734
20240317131002,104.640625
20240317132002,66.5158920288086
20240317133002,44.72293472290039
20240317134002,66.5158920288086
20240317135002,94.03755187988281
20240317140002,82.48966217041016
20240317141002,126.43355560302734
20240317142002,104.640625
20240317143002,44.72293472290039
20240317144002,44.72293472290039
20240317145002,44.72293472290039
20240317150002,36.98058319091797
20240317151002,36.98058319091797
20240317152002,34.851043701171875
20240317153002,34.39289855957031
20240317154002,34.851043701171875
20240317155002,34.851043701171875
20240317160002,31.66816520690918
20240317161002,26.436660766601562
20240317162002,19.74676513671875
20240317163002,15.035183906555176
20240317164002,15.035183906555176
20240317165002,13.773722648620605
20240326090002,990.0523071289062
20240326091002,995.7688598632812
20240326092002,1147.637939453125
20240326093002,1211.3846435546875
20240326094002,1191.7364501953125
20240326095002,1111.383544921875
20240326100002,1320.895751953125
20240326101002,1308.9534912109375
20240326102002,1211.16650390625
20240326103002,1447.132568359375
20240326104002,567.1630249023438
20240326105002,1484.6544189453125
20240326110002,1432.760986328125
20240326111002,1433.7388916015625
20240326112002,1202.50634765625
20240326113002,689.2750244140625
20240326114002,551.7487182617188
20240326115002,570.4931030273438
20240326120002,550.171142578125
20240326121002,550.7804565429688
20240326122002,550.1679077148438
20240326123002,550.171142578125
20240326124002,569.7288818359375
20240326125002,547.7112426757812
20240326130002,492.3939208984375
20240326131002,488.8123474121094
20240326132002,343.3519592285156
20240326133002,203.15914916992188
20240326134002,215.52210998535156
20240326135002,215.06396484375
20240326140002,227.9029998779297
20240326141002,230.03030395507812
20240326142002,230.03030395507812
20240326143002,230.03030395507812
20240326144002,230.03030395507812
20240326145002,127.01221466064453
20240326150002,76.879150390625
20240326151002,33.131439208984375
20240326152002,76.879150390625
20240326153002,76.879150390625
20240326154002,33.131439208984375
20240326155002,33.131439208984375
20240326160002,30.406705856323242
20240326161002,30.406705856323242
20240326162002,30.406705856323242
20240326163002,18.02716064453125
20240326164002,13.773722648620605
20240326165002,13.773722648620605
20240331090002,687.3892211914062
20240331091002,211.7574462890625
20240331092002,247.922119140625
20240331093002,712.1891479492188
20240331094002,682.1299438476562
20240331095002,1458.16796875
20240331100002,1320.895751953125
20240331101002,638.1843872070312
20240331102002,225.58250427246094
20240331103002,669.7835083007812
20240331104002,274.5423583984375
20240331105002,216.226806640625
20240331110002,234.36390686035156
20240331111002,590.6052856445312
20240331112002,263.641845703125
20240331113002,433.6119689941406
20240331114002,360.6043701171875
20240331115002,837.6304931640625
20240331120002,579.4423828125
20240331121002,1153.14111328125
20240331122002,1321.052490234375
20240331123002,851.7754516601562
20240331124002,568.545166015625
20240331125002,570.6971435546875
20240331130002,950.8316650390625
20240331131002,950.8316650390625
20240331132002,570.6971435546875
20240331133002,570.6971435546875
20240331134002,851.6187744140625
20240331135002,570.6971435546875
20240331140002,570.8538208007812
20240331141002,362.9129333496094
20240331142002,235.0830841064453
20240331143002,247.20294189453125
20240331144002,228.0065155029297
20240331145002,228.0065155029297
20240331150002,250.04942321777344
20240331151002,250.04942321777344
20240331152002,230.4884490966797
20240331153002,195.78366088867188
20240331154002,175.76454162597656
20240331155002,176.22268676757812
20240331160002,76.879150390625
20240331161002,76.879150390625
20240331162002,33.131439208984375
20240331163002,25.175201416015625
20240331164002,19.288619995117188
20240331165002,19.288619995117188
20240402090002,679.8742065429688
20240402091002,812.8388061523438
20240402092002,697.4857177734375
20240402093002,690.018798828125
20240402094002,1036.843017578125
20240402095002,1502.4676513671875
20240402100002,1502.4676513671875
20240402101002,1502.4676513671875
20240402102002,1444.4283447265625
20240402103002,1340.7681884765625
20240402104002,1459.2117919921875
20240402105002,871.4201049804688
20240402110002,709.9344482421875
20240402111002,713.2329711914062
20240402112002,715.3602905273438
20240402113002,711.2112426757812
20240402114002,713.2329711914062
20240402115002,752.6947631835938
20240402120002,752.6947631835938
20240402121002,752.6947631835938
20240402122002,702.0455932617188
20240402123002,754.8220825195312
20240402124002,754.8220825195312
20240402125002,895.9387817382812
20240402130002,732.7028198242188
20240402131002,732.7028198242188
20240402132002,697.4857177734375
20240402133002,572.0360717773438
20240402134002,464.5940246582031
20240402135002,572.0360717773438
20240402140002,401.06036376953125
20240402141002,592.0454711914062
20240402142002,262.89959716796875
20240402143002,262.89959716796875
20240402144002,216.32264709472656
20240402145002,216.32264709472656
20240402150002,216.32264709472656
20240402151002,189.32562255859375
20240402152002,195.7248992919922
20240402153002,195.7248992919922
20240402154002,82.48966217041016
20240402155002,82.48966217041016
20240402160002,86.91543579101562
20240402161002,58.55963897705078
20240402162002,47.158164978027344
20240402163002,22.05791664123535
20240402164002,11.727873802185059
20240402165002,14.3155517578125
20240428090002,161.0247802734375
20240428091002,389.6666564941406
20240428092002,474.6348571777344
20240428093002,362.8688659667969
20240428094002,349.29791259765625
20240428095002,940.4367065429688
20240428100002,973.4992065429688
20240428101002,959.92822265625
20240428102002,977.3033447265625
20240428103002,977.3033447265625
20240428104002,976.4224243164062
20240428105002,697.531005859375
20240428110002,696.493408203125
20240428111002,681.2860107421875
20240428112002,976.4224243164062
20240428113002,976.2657470703125
20240428114002,977.3033447265625
20240428115002,977.3033447265625
20240428120002,976.2864379882812
20240428121002,976.2657470703125
20240428122002,976.2657470703125
20240428123002,977.3033447265625
20240428124002,631.816162109375
20240428125002,389.6666564941406
20240428130002,232.91912841796875
20240428131002,236.2664031982422
20240428132002,230.34210205078125
20240428133002,157.14920043945312
20240428134002,146.97108459472656
20240428135002,103.15203094482422
20240428140002,229.70713806152344
20240428141002,139.46888732910156
20240428142002,139.55996704101562
20240428143002,146.97108459472656
20240428144002,162.6628875732422
20240428145002,126.25489807128906
20240428150002,126.25489807128906
20240428151002,128.42088317871094
20240428152002,37.507911682128906
20240428153002,37.507911682128906
